15:19:08,904	-0,002443461	-0,004886922	-0,004886922
15:19:08,934	0,0122173	0,0561996	-0,01832596
15:19:08,964	0,00122173	0,05742133	-0,01343904
15:19:08,997	0,00122173	0,0158825	-0,0122173
15:19:09,036	0,004886922	0,05375614	-0,01099557
15:19:09,067	0,004886922	0,003665192	-0,006108652
15:19:09,103	-0,002443461	-0,04764749	0,002443461
15:19:09,137	-0,00122173	-0,008552114	-0,003665192
15:19:09,167	-0,002443461	-0,05742133	-0,002443461
15:19:09,198	0,004886922	-0,06719518	0,002443461
15:19:09,228	0,01099557	-0,004886922	-0,003665192
15:19:09,258	0,003665192	0,05497787	-0,0158825
15:19:09,289	0,002443461	0,06108652	-0,0158825
15:19:09,319	0,003665192	0,01099557	-0,006108652
15:19:09,350	-0,00122173	-0,05864307	0,004886922
15:19:09,380	0,003665192	-0,06841691	0,007330383
15:19:09,411	0,006108652	-0,01954769	-0,002443461
15:19:09,442	0,008552114	0,04276057	-0,0122173
15:19:09,474	0,007330383	0,07086037	-0,0158825
15:19:09,512	0,008552114	0,05497787	-0,01466077
15:19:09,542	0,007330383	0,06108652	-0,01832596
15:19:09,573	0,00122173	0,009773844	-0,008552114
15:19:09,603	-0,006108652	-0,05131268	-0,009773844
15:19:09,633	0,00122173	-0,07330383	0,00122173
15:19:09,664	0,007330383	-0,02687807	-0,02443461
15:19:09,695	0,002443461	0,04031711	-0,0158825
15:19:09,729	0,003665192	0,06719518	-0,01466077
15:19:09,765	-0,00122173	0,05009095	-0,01466077
15:19:09,797	0,003665192	0,06108652	-0,01710423
15:19:09,838	0,00122173	0,04764749	-0,01099557
15:19:09,869	0,004886922	0,0561996	-0,0158825
15:19:09,908	0,006108652	0,05986479	-0,0158825
15:19:09,940	0,00122173	0,04764749	-0,01466077
15:19:09,978	0,008552114	0,06352998	-0,01343904
15:19:10,009	0,002443461	0,04764749	-0,01343904
15:19:10,044	-0,002443461	-0,007330383	-0,002443461
15:19:10,086	-0,004886922	0,03787364	-0,0122173
15:19:10,120	0,008552114	0,06597345	-0,02076942
15:19:10,150	0,00122173	0,02321288	-0,009773844
15:19:10,181	0,002443461	-0,02687807	0,002443461
15:19:10,211	-0,00122173	-0,07330383	0,007330383
15:19:10,242	0,004886922	-0,04886922	0,002443461
15:19:10,272	-0,00122173	0,0158825	-0,007330383
15:19:10,303	0,01099557	0,07330383	-0,0122173
15:19:10,333	0,006108652	0,05864307	-0,01466077
15:19:10,364	0,00122173	-0,0122173	-0,004886922
15:19:10,396	-0,006108652	-0,06597345	0,002443461
15:19:10,426	0,003665192	-0,06719518	0,003665192
15:19:10,456	0,01343904	0,008552114	-0,002443461
15:19:10,495	0,004886922	-0,05131268	0,004886922
15:19:10,528	0,01099557	0,02443461	-0,01466077
15:19:10,566	0,00122173	-0,03054326	0,004886922
15:19:10,619	0,01343904	0,03665191	-0,01466077
15:19:10,649	0,006108652	-0,06108652	-0,002443461
15:19:10,689	0,004886922	-0,02199115	-0,006108652
15:19:10,728	-0,00122173	0,02443461	-0,0158825
15:19:10,760	-0,00122173	-0,02932153	-0,007330383
15:19:10,800	0,002443461	0,0122173	0,00122173
15:19:10,830	-0,00122173	-0,03909538	-0,002443461
15:19:10,860	0,00122173	-0,07452556	0,007330383
15:19:10,891	0,006108652	-0,02565634	0,006108652
15:19:10,921	0,00122173	0,03665191	-0,01466077
15:19:10,952	0,002443461	0,06352998	-0,0158825
15:19:10,982	0,00122173	0,03665191	-0,008552114
15:19:11,012	-0,003665192	-0,02932153	-0,00122173
15:19:11,043	-0,006108652	-0,06719518	-0,00122173
15:19:11,081	-0,00122173	-0,04886922	0,002443461
15:19:11,114	0,008552114	-0,07086037	0,002443461
15:19:11,144	0,002443461	-0,04031711	-0,002443461
15:19:11,175	0,0122173	0,03420845	-0,008552114
15:19:11,205	0,006108652	0,07330383	-0,0158825
15:19:11,235	0,006108652	0,04276057	-0,009773844
15:19:11,266	0,004886922	-0,02321288	-0,002443461
15:19:11,297	0,00122173	-0,08063421	0,01343904
15:19:11,326	0,00122173	-0,05131268	0,006108652
15:19:11,357	0,003665192	0,01343904	-0,004886922
15:19:11,387	0,002443461	0,07086037	-0,0158825
15:19:11,418	0,009773844	0,05375614	-0,0158825
15:19:11,448	-0,002443461	-0,0122173	-0,008552114
15:19:11,478	-0,006108652	-0,05742133	-0,004886922
15:19:11,509	0,004886922	-0,06841691	0,002443461
15:19:11,539	0,008552114	-0,004886922	-0,002443461
15:19:11,570	0,00122173	0,05864307	-0,01343904
15:19:11,600	0,00122173	0,06475171	-0,01832596
15:19:11,632	0,00122173	0,01710423	-0,0158825
15:19:11,672	-0,003665192	0,05375614	-0,02076942
15:19:11,705	0,00122173	-0,00122173	-0,01343904
15:19:11,745	-0,00122173	0,04764749	-0,01710423
15:19:11,777	-0,00122173	-0,01832596	-0,004886922
15:19:11,814	-0,002443461	0,02565634	-0,0122173
15:19:11,845	-0,002443461	-0,03298672	-0,002443461
15:19:11,884	-0,003665192	0,0122173	-0,01710423
15:19:11,916	-0,003665192	-0,05131268	-0,004886922
15:19:11,955	-0,002443461	-0,008552114	-0,008552114
15:19:11,985	-0,006108652	-0,05742133	0,003665192
15:19:12,016	0,004886922	-0,06475171	0,002443461
15:19:12,046	0,01710423	-0,007330383	-0,006108652
15:19:12,082	0,003665192	0,05253441	-0,01099557
15:19:12,117	0,009773844	0,007330383	-0,01343904
15:19:12,147	0,006108652	0,0561996	-0,01710423
15:19:12,178	-0,00122173	0,06230826	-0,01832596
15:19:12,208	0,00122173	0,009773844	-0,01099557
15:19:12,251	0,00122173	-0,06352998	-0,003665192
15:19:12,290	0,003665192	0,07086037	-0,0158825
15:19:12,321	0,00122173	-0,07696902	-0,00122173
15:19:12,362	0,008552114	0,07086037	-0,0158825
15:19:12,401	0,01343904	0,06841691	-0,0158825
15:19:12,433	0,003665192	0,07086037	-0,01710423
15:19:12,472	0,004886922	0,07452556	-0,0158825
15:19:12,502	0,003665192	0,05253441	-0,01099557
15:19:12,533	0,004886922	-0,03298672	-0,006108652
15:19:12,563	-0,00122173	-0,07330383	0,002443461
15:19:12,594	0,00122173	-0,05864307	0,00122173
15:19:12,624	0,01466077	0,008552114	-0,0122173
15:19:12,654	0,003665192	0,02565634	-0,0122173
15:19:12,685	0,0122173	0,01343904	-0,01099557
